park_name,park_slug,state,park_url,address,latitude,longitude,phone_general,phone_camping,phone_other,has_rv_camping,rv_sites_count,has_tent_camping,tent_sites_count,primitive_camping,max_rig_length_ft,pull_through_available,electric_30amp,electric_50amp,water_hookup,sewer_hookup,dump_station,full_hookups,showers,laundry,wifi,cell_signal_notes,pet_friendly,ada_sites,waterfront_sites,lake_river_access,hiking,fishing,swimming,boat_ramp,golf,open_year_round,seasonal_notes,reservation_url,ada_restrooms,ada_trails,ada_water_access,overall_rating,google_place_id,google_maps_url,google_rating,google_review_count,rating_site_quality,rating_hookup_reliability,rating_cleanliness,rating_scenery,rating_connectivity,rating_noise,rating_value,description_text,campground_text,sub_page_urls,scraped_at
Rainbow Springs State Park,rainbow-springs-state-park,FL,https://www.floridastateparks.org/parks-and-destinations/rainbow-springs-state-park,"19158 SW 81st Pl Rd, Dunnellon, FL 34432",29.1028937,-82.4349845,352-465-8555,800-326-3521,,True,60,True,60,False,40,True,True,True,True,True,True,True,True,True,False,,True,True,True,True,True,True,True,True,False,True,,https://reserve.floridastateparks.org/,True,True,True,,,,,,,,,,,,,"Rainbow Springs State Park boasts a massive first-magnitude spring feeding the crystal clear Rainbow River, surrounded by azalea gardens and scenic waterfalls.","Campground is located down-river from the main headspring, offering full hookups, river launch sites, and a camp store.",,2026-05-29 15:12:51
Curry Hammock State Park,curry-hammock-state-park,FL,https://www.floridastateparks.org/parks-and-destinations/curry-hammock-state-park,"56200 Overseas Hwy, Marathon, FL 33050",24.7428284,-80.9827338,305-289-2690,800-326-3521,,True,28,True,28,False,70,False,True,True,True,False,True,False,True,False,False,,True,True,True,True,True,True,True,False,False,True,,https://reserve.floridastateparks.org/,True,True,True,,,,,,,,,,,,,"Curry Hammock State Park protects a sanctuary of mangrove swamps, rockland hammocks, and seagrass beds in the middle Florida Keys.","Intimate oceanfront campground with 28 sites, each having water, 20/30/50-amp electricity, and charcoal grills.",,2026-05-29 15:12:51
Sebastian Inlet State Park,sebastian-inlet-state-park,FL,https://www.floridastateparks.org/parks-and-destinations/sebastian-inlet-state-park,"9700 S Highway A1A, Melbourne Beach, FL 32951",27.8695735,-80.4563146,321-984-4852,800-326-3521,,True,51,True,51,False,40,False,True,True,True,False,True,False,True,False,False,,True,True,True,True,True,True,True,True,False,True,,https://reserve.floridastateparks.org/,True,True,True,,,,,,,,,,,,,"Sebastian Inlet State Park is a premier saltwater fishing destination and surf spot on Florida's east coast, featuring dynamic inlets and ocean beaches.","Campsites sit on the Indian River Lagoon, offering water, 30/50-amp electricity, and quick beach access.",,2026-05-29 15:12:51
John Pennekamp Coral Reef State Park,john-pennekamp-coral-reef-state-park,FL,https://www.floridastateparks.org/parks-and-destinations/john-pennekamp-coral-reef-state-park,"102601 Overseas Hwy, Key Largo, FL 33037",25.1242905,-80.4070163,305-451-1202,800-326-3521,,True,47,True,47,False,40,False,True,True,True,True,True,True,True,False,False,,True,True,False,True,True,True,True,True,False,True,,https://reserve.floridastateparks.org/,True,True,True,,,,,,,,,,,,,"John Pennekamp Coral Reef State Park is the first undersea state park in the United States, famous for snorkeling, diving, and glass-bottom boat tours over spectacular coral reefs.","Campsites feature full hookups (sewer, water, and 30/50-amp electricity) and are nestled in a tropical hardwood hammock.",,2026-05-29 15:12:51
Wekiwa Springs State Park,wekiwa-springs-state-park,FL,https://www.floridastateparks.org/parks-and-destinations/wekiwa-springs-state-park,"1800 Wekiwa Circle, Apopka, FL 32712",28.7118614,-81.4768413,407-553-4383,800-326-3521,,True,60,True,60,True,40,False,True,True,True,True,True,True,True,False,False,,True,True,False,True,True,True,True,False,False,True,,https://reserve.floridastateparks.org/,True,True,True,,,,,,,,,,,,,"Wekiwa Springs State Park offers natural springs that remain at 72 degrees year-round, feeding the Wekiva River, located just north of Orlando.","Modern campsites include water, sewer, and electric hookups, plus fire rings and picnic tables.",,2026-05-29 15:12:51
Bahia Honda State Park Sandspur,bahia-honda-sandspur,FL,https://www.floridastateparks.org/parks-and-destinations/bahia-honda-state-park,"36850 Overseas Hwy, Big Pine Key, FL 33043",24.6695537,-81.3521715,305-872-2353,800-326-3521,,True,24,True,24,False,23,False,True,False,True,False,True,False,True,False,False,,True,True,True,True,True,True,True,True,False,True,,https://reserve.floridastateparks.org/,True,True,True,,,,,,,,,,,,,"The Sandspur campground loop at Bahia Honda State Park is situated directly on the Atlantic Ocean beach, offering intimate coastal camping.","Oceanfront loop restricted to small RVs, camper vans, and tents due to low clearance foliage and sand dunes, featuring 30-amp power and water.",,2026-05-29 15:12:51
Bill Baggs Cape Florida State Park,bill-baggs-cape-florida-state-park,FL,https://www.floridastateparks.org/parks-and-destinations/bill-baggs-cape-florida-state-park,"1200 Crandon Blvd, Key Biscayne, FL 33149",25.6839733,-80.1597886,305-361-5811,,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,False,False,True,True,True,True,True,False,False,True,,,True,True,True,,,,,,,,,,,,,"Bill Baggs Cape Florida State Park is home to a historic 1825 lighthouse, scenic oceanfront beaches, nature trails, and excellent shoreline fishing.",No camping is available at this park. Day-use facilities include picnic pavilions and two restaurants.,,2026-05-29 15:12:51
Homosassa Springs Wildlife State Park,homosassa-springs-wildlife-state-park,FL,https://www.floridastateparks.org/parks-and-destinations/ellie-schiller-homosassa-springs-wildlife-state-park,"4150 S Suncoast Blvd, Homosassa, FL 34446",28.8002606,-82.587322,352-628-5343,,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,False,False,True,True,True,False,False,False,False,True,,,True,True,False,,,,,,,,,,,,,"Ellie Schiller Homosassa Springs Wildlife State Park allows visitors to view Florida manatees from an underwater observatory, along with native wildlife like panthers, bears, and bobcats.","No camping is available. Features educational exhibits, boat tours, and accessible boardwalks.",,2026-05-29 15:12:51
Ichetucknee Springs State Park,ichetucknee-springs-state-park,FL,https://www.floridastateparks.org/parks-and-destinations/ichetucknee-springs-state-park,"12087 SW US-27, Fort White, FL 32038",29.968209,-82.7683686,386-497-4690,,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,True,False,True,True,True,False,True,False,False,True,,,True,True,True,,,,,,,,,,,,,"Ichetucknee Springs State Park is world-renowned for its warm weather tubing, kayaking, and canoeing down a crystal-clear spring-fed river.","Day-use only park. Campground facilities are not available, but nearby private campgrounds exist.",,2026-05-29 15:12:51
Washington Oaks Gardens State Park,washington-oaks-gardens-state-park,FL,https://www.floridastateparks.org/parks-and-destinations/washington-oaks-gardens-state-park,"6400 N Ocean Shore Blvd, Palm Coast, FL 32137",29.6314794,-81.2074235,386-446-6780,,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,True,False,True,True,True,True,False,False,False,True,,,True,True,False,,,,,,,,,,,,,Washington Oaks Gardens State Park is famous for its formal ornamental gardens under giant live oaks and its unique coquina rock shoreline on the beach.,"No camping is available. Features formal gardens, historical displays, and beach access.",,2026-05-29 15:12:51
